"台帳ID","管理対象ID","名称","棟名","文化財種類","種別1","種別2","国","時代","重文指定年月日","国宝指定年月日","都道府県","所在地","保管施設の名称","所有者名","管理団体又は責任者","緯度","経度"
"102","00004274","西福寺","書院及び庫裏","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20080609","","福井県","福井県敦賀市原","","西福寺","","35.65670640000000","136.03154590000000"
"102","00004273","西福寺","阿弥陀堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","20080609","","福井県","福井県敦賀市原","","西福寺","","35.65676442000000","136.03183185000000"
"102","00004272","西福寺","御影堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","20080609","","福井県","福井県敦賀市原","","西福寺","","35.65697210000000","136.03215971000000"
"102","824","神宮寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19240415","","福井県","福井県小浜市神宮寺","","神宮寺","","35.45995031000000","135.78326508000000"
"102","823","神宮寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19240415","","福井県","福井県小浜市神宮寺","","神宮寺","","35.45969167000000","135.78301433000000"
"102","00004270","大安寺","開基堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20080609","","福井県","福井県福井市田ノ谷町","","大安寺","","36.10182428000000","136.16757233000000"
"102","00004269","大安寺","開山堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20080609","","福井県","福井県福井市田ノ谷町","","大安寺","","36.10197842000000","136.16747642000000"
"102","00004267","大安寺","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","20080609","","福井県","福井県福井市田ノ谷町","","大安寺","","36.10202980000000","136.16782580000000"
"102","00004268","大安寺","庫裏","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","20080609","","福井県","福井県福井市田ノ谷町","","大安寺","","36.10230040000000","136.16775387000000"
"102","00004271","大安寺","鐘楼","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20080609","","福井県","福井県福井市田ノ谷町","","大安寺","","36.10241941000000","136.16803595000000"
"102","830","瀧谷寺","鎮守堂","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","室町後期","19620621","","福井県","福井県坂井市三国町滝谷","","滝谷寺","","36.22166193000000","136.14683937000000"
"102","00005028","瀧谷寺","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20170731","","福井県","福井県坂井市三国町滝谷","","瀧谷寺","","36.21910778000000","136.14902694000000"
"102","00005029","瀧谷寺","観音堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20170731","","福井県","福井県坂井市三国町滝谷","","瀧谷寺","","36.21910778000000","136.14902694000000"
"102","00005030","瀧谷寺","方丈及び庫裏","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20170731","","福井県","福井県坂井市三国町滝谷","","瀧谷寺","","36.21910778000000","136.14902694000000"
"102","00005031","瀧谷寺","開山堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","20170731","","福井県","福井県坂井市三国町滝谷","","瀧谷寺","","36.21910778000000","136.14902694000000"
"102","00005032","瀧谷寺","山門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20170731","","福井県","福井県坂井市三国町滝谷","","瀧谷寺","","36.21910778000000","136.14902694000000"
"102","838","中山寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19620621","","福井県","福井県大飯郡高浜町中山","","中山寺","","35.49619304000000","135.50069771000000"
"102","825","羽賀寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19620621","","福井県","福井県小浜市羽賀","","羽賀寺","","35.51887922000000","135.76444152000000"
"102","826","飯盛寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19830107","","福井県","福井県小浜市飯盛","","飯盛寺","","35.46422322000000","135.67070613000000"
"102","821","明通寺三重塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","19170813","19531114","福井県","福井県小浜市門前","","明通寺","","35.45333038000000","135.80417826000000"
"102","820","明通寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉前期","19010327","19531114","福井県","福井県小浜市門前","","明通寺","","35.45350795000000","135.80451063000000"
"102","822","妙楽寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19010327","","福井県","福井県小浜市野代","","妙楽寺","","35.47308642000000","135.75441756000000"
"102","856","雲峰寺庫裏","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19490218","","山梨県","山梨県甲州市塩山上萩原","","雲峰寺","","35.73935869000000","138.80458300000000"
"102","857","雲峰寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19490218","","山梨県","山梨県甲州市塩山上萩原","","雲峰寺","","35.73891344000000","138.80437063000000"
"102","854","雲峰寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19490218","","山梨県","山梨県甲州市塩山上萩原","","雲峰寺","","35.73924960000000","138.80437412000000"
"102","850","恵林寺四脚門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19070828","","山梨県","山梨県甲州市塩山小屋敷","","恵林寺","","35.72816736000000","138.71394259000000"
"102","841","塩沢寺地蔵堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19490218","","山梨県","山梨県甲府市湯村","","塩沢寺","","35.68470634000000","138.54746330000000"
"102","906","観音堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19461129","","山梨県","山梨県北都留郡小菅村長作","","長作観世音礼拝所","","35.72382760000000","138.98799397000000"
"102","864","向岳寺中門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19710622","","山梨県","山梨県甲州市塩山上於曽","","向岳寺","","35.71009703000000","138.72242432000000"
"102","897","光照寺薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19710622","","山梨県","山梨県甲斐市岩森","","光照寺","","35.69007802000000","138.48588979000000"
"102","890","最恩寺仏殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19530331","","山梨県","山梨県南巨摩郡南部町福士","","最恩寺","","35.23424080000000","138.47184876000000"
"102","885","慈眼寺","鐘楼門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19860122","","山梨県","山梨県笛吹市一宮町末木","","慈眼寺","","35.64309799000000","138.69274897000000"
"102","884","慈眼寺","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19860122","","山梨県","山梨県笛吹市一宮町末木","","慈眼寺","","35.64313927000000","138.69217309000000"
"102","886","慈眼寺","庫裏","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19860122","","山梨県","山梨県笛吹市一宮町末木","","慈眼寺","","35.64331616000000","138.69221436000000"
"102","00003915","清白寺庫裏","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","20050722","","山梨県","山梨県山梨市三ヶ所","","清白寺","","35.69396797000000","138.70836096000000"
"102","865","清白寺仏殿","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","19070828","19550622","山梨県","山梨県山梨市三ケ所","","清白寺","","35.69403284000000","138.70861948000000"
"102","843","善光寺山門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","19550622","","山梨県","山梨県甲府市善光寺町","","善光寺","","35.66458580000000","138.59247580000000"
"102","842","善光寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","19550622","","山梨県","山梨県甲府市善光寺町","","善光寺","","35.66588059000000","138.59286906000000"
"102","882","大善寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉後期","19070828","19550622","山梨県","山梨県甲州市勝沼町","","大善寺","","35.65710784000000","138.74300053000000"
"102","891","長谷寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19070828","","山梨県","山梨県南アルプス市榎原","","長谷寺","","35.65661577000000","138.48064529000000"
"102","839","東光寺仏殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19270425","","山梨県","山梨県甲府市東光寺町","","東光寺","","35.66818519000000","138.58831486000000"
"102","889","本遠寺","鐘楼堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19860122","","山梨県","山梨県南巨摩郡身延町大野","","本遠寺","","35.36200113000000","138.44639495000000"
"102","888","本遠寺","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19860122","","山梨県","山梨県南巨摩郡身延町大野","","本遠寺","","35.36214337000000","138.44568043000000"
"102","933","安楽寺八角三重塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉後期","18981228","19520329","長野県","長野県上田市大字別所","","安楽寺","","36.35240094000000","138.15229368000000"
"102","990","遠照寺釈迦堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19300523","","長野県","長野県伊那市高遠町山室","","遠照寺","","35.84572756000000","138.10109878000000"
"102","942","開善寺山門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19520329","","長野県","長野県飯田市大字上川路","","開善寺","","35.46154649000000","137.81468239000000"
"102","955","光前寺弁天堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19710622","","長野県","長野県駒ヶ根市赤穂","","光前寺","","35.73512486000000","137.89592133000000"
"102","934","国分寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19070828","","長野県","長野県上田市大字国分","","国分寺","","36.38268515000000","138.27135662000000"
"102","962","小菅神社奥社本殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19640526","","長野県","長野県飯山市大字瑞穂","","小菅神社","","36.89723685000000","138.43445685000000"
"102","949","釈尊寺観音堂宮殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19360918","","長野県","長野県小諸市大久保","","釈尊寺","","36.33037768000000","138.38575304000000"
"102","1026","浄光寺薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19070828","","長野県","長野県上高井郡小布施町大字雁田","","浄光寺","","36.69319941000000","138.33327816000000"
"102","1008","定勝寺庫裏","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19520329","","長野県","長野県木曽郡大桑村大字須原","","定勝寺","","35.69478532000000","137.68867799000000"
"102","1009","定勝寺山門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19520329","","長野県","長野県木曽郡大桑村大字須原","","定勝寺","","35.69493331000000","137.68822184000000"
"102","1007","定勝寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19520329","","長野県","長野県木曽郡大桑村大字須原","","定勝寺","","35.69496170000000","137.68853608000000"
"102","959","盛蓮寺観音堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19490530","","長野県","長野県大町市社","","盛蓮寺","","36.45886666000000","137.87187422000000"
"102","970","新海三社神社三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19070828","","長野県","長野県佐久市田口","","新海三社神社","","36.19609585000000","138.51260821000000"
"102","909","善光寺経蔵","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","19650529","","長野県","長野県長野市大字長野元善町","","善光寺","","36.66124917000000","138.18708565000000"
"102","908","善光寺三門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19650529","","長野県","長野県長野市大字長野元善町","","善光寺","","36.66074976000000","138.18765191000000"
"102","907","善光寺本堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","江戸中期","19080423","19530331","長野県","長野県長野市大字長野元善町","","善光寺","","36.66155967000000","138.18767618000000"
"102","935","前山寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19220413","","長野県","長野県上田市大字前山","","前山寺","","36.34075037000000","138.19740046000000"
"102","980","大法寺観音堂厨子及び須弥壇","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19520719","","長野県","長野県小県郡青木村大字当郷","","大法寺","","36.38192423000000","138.14856670000000"
"102","979","大法寺三重塔","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町前期","18990405","19530331","長野県","長野県小県郡青木村大字当郷","","大法寺","","36.38221701000000","138.14842442000000"
"102","1015","田村堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19530829","","長野県","長野県松本市波田上波田","","松本市","","36.19190705000000","137.84015925000000"
"102","1024","智識寺大御堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19070828","","長野県","長野県千曲市大字上山田","","智識寺","","36.46620276000000","138.14012577000000"
"102","936","中禅寺薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19360918","","長野県","長野県上田市大字前山","","中禅寺","","36.33611958000000","138.18555756000000"
"102","999","福徳寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19120208","","長野県","長野県下伊那郡大鹿村大字大河原字上蔵2004番地","","大鹿村","","35.55064644000000","138.05388109000000"
"102","977","法住寺虚空蔵堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19220413","","長野県","長野県上田市東内","","法住寺","","36.30372090000000","138.19528136000000"
"102","1016","松尾寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19590627","","長野県","長野県安曇野市穂高有明","","松尾寺","","36.37190271000000","137.82835375000000"
"102","1107","安国寺経蔵","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町中期","19090405","19630701","岐阜県","岐阜県高山市国府町西門前","","安国寺","","36.22496297000000","137.24489168000000"
"102","1043","永保寺開山堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町前期","19010327","19520329","岐阜県","岐阜県多治見市虎渓山町","","永保寺","","35.34614385000000","137.12922297000000"
"102","1044","永保寺観音堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","室町前期","19010327","19520329","岐阜県","岐阜県多治見市虎渓山町","","永保寺","","35.34641407000000","137.13013923000000"
"102","1091","円鏡寺楼門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19090405","","岐阜県","岐阜県本巣郡北方町北方","","円鏡寺","","35.43626060000000","136.68846230000000"
"102","1096","願興寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19860524","","岐阜県","岐阜県可児郡御嵩町御嵩","","願興寺","","35.43141964000000","137.14399767000000"
"102","1029","国分寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19090405","","岐阜県","岐阜県高山市総和町","","国分寺","","36.14350346000000","137.25387520000000"
"102","1030","照蓮寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19560628","","岐阜県","岐阜県高山市堀端町","","照蓮寺","","36.13930109000000","137.26237738000000"
"102","1087","真禅院","本地堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19770627","","岐阜県","岐阜県不破郡垂井町宮代","","真禅院","","35.36184641000000","136.51605349000000"
"102","1088","真禅院","三重塔","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19770627","","岐阜県","岐阜県不破郡垂井町宮代","","真禅院","","35.36244606000000","136.51632240000000"
"102","1048","新長谷寺阿弥陀堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48491021000000","136.92311143000000"
"102","1046","新長谷寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19090405","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48485226000000","136.92350489000000"
"102","1047","新長谷寺釈迦堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48479144000000","136.92309361000000"
"102","1049","新長谷寺大師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48504217000000","136.92312683000000"
"102","1045","新長谷寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19090405","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48504381000000","136.92331306000000"
"102","1051","新長谷寺薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19531114","","岐阜県","岐阜県関市長谷寺町","","新長谷寺","","35.48501314000000","136.92356867000000"
"102","1053","長蔵寺舎利塔及び須弥壇","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19790203","","岐阜県","岐阜県美濃市上野","","長蔵寺","","35.58842380000000","136.86771089000000"
"102","1093","日竜峯寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19010327","","岐阜県","岐阜県関市下之保","","日竜峯寺","","35.55727019000000","136.99202278000000"
"102","1089","日吉神社三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19140417","","岐阜県","岐阜県安八郡神戸町大字神戸","","日吉神社","","35.42474966000000","136.60470601000000"
"102","1094","明鏡寺観音堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19770627","","岐阜県","岐阜県加茂郡八百津町伊岐津志","","明鏡寺","","35.46477443000000","137.12594218000000"
"102","1110","薬師堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19711228","","岐阜県","岐阜県飛騨市神岡町小萱","","瑞岸寺","","36.29994233000000","137.30712907000000"
"102","1054","鹿苑寺地蔵堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19790203","","岐阜県","岐阜県美濃市立花","","鹿苑寺","","35.57907006000000","136.94251787000000"
"102","1175","応声教院山門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19540917","","静岡県","静岡県菊川市中内田","","応声教院","","34.73695310000000","138.07054444000000"
"102","1123","久能山東照宮","楼門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96423496000000","138.46717655000000"
"102","1122","久能山東照宮","神厩","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96444155000000","138.46715210000000"
"102","1121","久能山東照宮","鼓楼","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96445388000000","138.46745411000000"
"102","1119","久能山東照宮","神庫","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96453697000000","138.46781030000000"
"102","1120","久能山東照宮","神楽殿","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96455409000000","138.46752795000000"
"102","00004487","久能山東照宮","神饌所","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","20101224","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96467415000000","138.46732046000000"
"102","1112","久能山東照宮","唐門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96472753000000","138.46752839000000"
"102","1113","久能山東照宮","東門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96472825000000","138.46769047000000"
"102","1116","久能山東照宮","渡廊","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96486645000000","138.46745711000000"
"102","1115","久能山東照宮","玉垣","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96492762000000","138.46775581000000"
"102","1114","久能山東照宮","廟門","国宝・重要文化財（建造物）","重要文化財","近世以前／神社","","江戸前期","19120208","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96499166000000","138.46759117000000"
"102","1118","久能山東照宮","末社日枝神社本殿（旧本地堂）","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96476272000000","138.46779813000000"
"102","1117","久能山東照宮","廟所宝塔","国宝・重要文化財（建造物）","重要文化財","近世以前／その他","","江戸前期","19550622","","静岡県","静岡県静岡市駿河区根古屋","","久能山東照宮","","34.96524747000000","138.46815491000000"
"102","1158","尊永寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19540917","","静岡県","静岡県袋井市豊沢","","尊永寺","","34.73459843000000","137.97311075000000"
"102","1151","大石寺五重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19660611","","静岡県","静岡県富士宮市上条","","大石寺","","35.28179377000000","138.59062769000000"
"102","1152","智満寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19660611","","静岡県","静岡県島田市千葉","","智満寺","","34.89124810000000","138.16198274000000"
"102","1178","寶林寺","仏殿","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19810605","","静岡県","静岡県浜松市北区細江町中川","","寶林寺","","34.81700431000000","137.69176923000000"
"102","1179","寶林寺","方丈","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸中期","19810605","","静岡県","静岡県浜松市北区細江町中川","","寶林寺","","34.81736098000000","137.69196859000000"
"102","1160","本興寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19070527","","静岡県","静岡県湖西市鷲津","","本興寺","","34.71715921000000","137.53819397000000"
"102","1156","油山寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19540917","","静岡県","静岡県袋井市村松","","油山寺","","34.78739537000000","137.93572173000000"
"102","1157","油山寺本堂内厨子","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","桃山","19540917","","静岡県","静岡県袋井市村松","","油山寺","","34.78777799000000","137.93564452000000"
"102","1148","臨済寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19830107","","静岡県","静岡県静岡市葵区大岩","","臨済寺","","34.99299507000000","138.37583063000000"
"102","1149","霊山寺仁王門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19310119","","静岡県","静岡県静岡市清水区大内","","霊山寺","","35.02839062000000","138.43634286000000"
"102","1191","観音寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19210430","","愛知県","愛知県名古屋市中川区荒子町","","観音寺","","35.13643557000000","136.85840663000000"
"102","1266","観福寺本堂内宮殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉前期","19840521","","愛知県","愛知県東海市大田町天神下ノ上","","観福寺","","35.01286871000000","136.89797743000000"
"102","00005645","建中寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","20250827","","愛知県","愛知県名古屋市東区筒井一丁目","","宗教法人建中寺","","35.17920278000000","136.92694167000000"
"102","1190","興正寺五重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸後期","19820216","","愛知県","愛知県名古屋市昭和区八事本町","","興正寺","","35.14051264000000","136.96354649000000"
"102","1268","高田寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19200415","","愛知県","愛知県北名古屋市高田寺","","高田寺","","35.24165043000000","136.89179735000000"
"102","1277","金蓮寺弥陀堂","","国宝・重要文化財（建造物）","国宝","近世以前／寺院","","鎌倉後期","19200415","19550622","愛知県","愛知県西尾市吉良町饗庭七度ケ入1","","金蓮寺","","34.80901664000000","137.07266468000000"
"102","1230","財賀寺","仁王門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19900319","","愛知県","愛知県豊川市財賀町","","財賀寺","","34.87082935000000","137.35731699000000"
"102","1231","財賀寺","本堂内厨子","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19900319","","愛知県","愛知県豊川市財賀町","","財賀寺","","34.87475418000000","137.35683240000000"
"102","1227","三明寺三重塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19070527","","愛知県","愛知県豊川市豊川町","","三明寺","","34.82021453000000","137.39956595000000"
"102","1228","三明寺本堂内宮殿","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19530331","","愛知県","愛知県豊川市豊川町","","三明寺","","34.82058609000000","137.39940110000000"
"102","1270","甚目寺","三重塔","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19531114","","愛知県","愛知県あま市甚目寺","","甚目寺","","35.19443773000000","136.82273642000000"
"102","1271","甚目寺","東門","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19531114","","愛知県","愛知県あま市甚目寺","","甚目寺","","35.19473058000000","136.82347079000000"
"102","1269","甚目寺南大門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19000407","","愛知県","愛知県あま市甚目寺","","甚目寺","","35.19404127000000","136.82307432000000"
"102","1258","性海寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町中期","19030415","","愛知県","愛知県稲沢市大塚南一丁目","","性海寺","","35.23967561000000","136.79332646000000"
"102","1259","性海寺本堂及び宝塔","本堂","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","江戸前期","19690620","","愛知県","愛知県稲沢市大塚南一丁目","","性海寺","","35.23989194000000","136.79309096000000"
"102","1260","性海寺本堂及び宝塔","宝塔","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","鎌倉後期","19690620","","愛知県","愛知県稲沢市大塚南一丁目","","性海寺","","35.23989194000000","136.79309096000000"
"102","1217","定光寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19260419","","愛知県","愛知県瀬戸市定光寺町","","定光寺","","35.28038165000000","137.09096979000000"
"102","1199","信光明寺観音堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19040218","","愛知県","愛知県岡崎市岩津町","","信光明寺","","35.00306899000000","137.17474435000000"
"102","1198","大樹寺多宝塔","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町後期","19040218","","愛知県","愛知県岡崎市鴨田町","","大樹寺","","34.98389456000000","137.16423889000000"
"102","1195","滝山寺三門","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19010327","","愛知県","愛知県岡崎市滝町","","滝山寺","","34.98415652000000","137.19949481000000"
"102","1196","滝山寺本堂","","国宝・重要文化財（建造物）","重要文化財","近世以前／寺院","","室町前期","19040218","","愛知県","愛知県岡崎市滝町","","滝山寺","","34.98818144000000","137.20561807000000"
